question_id,category,difficulty,sensitive_info_level,iteration,method,pred_sql,gold_sql,ex,pred_rows,gold_rows,latency_ms,api_error,exec_error
UW076,보험금지급,moderate,high,3,text2sql,"SELECT strftime('%Y', c.termination_date) AS year, COUNT(*) AS count
FROM contracts c
JOIN claims cl ON c.contract_id = cl.contract_id
WHERE cl.claim_type = '사망보험금'
  AND cl.paid_amount < c.total_paid_premium
  AND c.annuity_start_date IS NOT NULL
  AND cl.claim_status = '지급완료'
GROUP BY year;","SELECT STRFTIME('%Y', cl.claim_date) AS claim_year, COUNT(cl.claim_id) AS case_count, SUM(cl.paid_amount) AS total_death_benefit, SUM(c.total_paid_premium) AS total_paid_premium FROM claims cl JOIN contracts c ON c.contract_id = cl.contract_id JOIN insured i ON i.insured_id = c.insured_id JOIN products pr ON c.product_id = pr.product_id WHERE cl.claim_type = 'death' AND pr.product_category = 'annuity' AND c.annuity_start_date IS NOT NULL AND i.death_date > c.annuity_start_date AND cl.paid_amount < c.total_paid_premium GROUP BY STRFTIME('%Y', cl.claim_date) ORDER BY claim_year",1,0,0,2048.99,,
UW077,보험료산출,challenging,low,1,text2sql,"SELECT 
    payment_year_elapsed, 
    COUNT(*) AS contract_count 
FROM 
    contracts 
WHERE 
    low_surrender_value_type = 1 
    AND surrender_value < standard_surrender_value * 0.5 
GROUP BY 
    payment_year_elapsed;","SELECT c.payment_year_elapsed, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.surrender_value), 0) AS avg_surrender, ROUND(AVG(c.surrender_value_standard_type), 0) AS avg_surrender_standard, ROUND(AVG(100.0 * c.surrender_value / NULLIF(c.surrender_value_standard_type, 0)), 2) AS avg_ratio_pct FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.low_surrender_value_type = 1 AND c.payment_year_elapsed < pr.payment_period_years AND c.contract_status = 'active' GROUP BY c.payment_year_elapsed ORDER BY c.payment_year_elapsed",0,0,0,1238.16,,pred_sql 오류: no such column: low_surrender_value_type
UW077,보험료산출,challenging,low,2,text2sql,"SELECT 
    payment_year_elapsed,
    COUNT(*) AS contract_count,
    SUM(surrender_value) AS total_surrender_value
FROM 
    contracts
WHERE 
    low_surrender_value_type = 1 AND 
    surrender_value < standard_surrender_value * 0.5
GROUP BY 
    payment_year_elapsed;","SELECT c.payment_year_elapsed, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.surrender_value), 0) AS avg_surrender, ROUND(AVG(c.surrender_value_standard_type), 0) AS avg_surrender_standard, ROUND(AVG(100.0 * c.surrender_value / NULLIF(c.surrender_value_standard_type, 0)), 2) AS avg_ratio_pct FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.low_surrender_value_type = 1 AND c.payment_year_elapsed < pr.payment_period_years AND c.contract_status = 'active' GROUP BY c.payment_year_elapsed ORDER BY c.payment_year_elapsed",0,0,0,1472.81,,pred_sql 오류: no such column: low_surrender_value_type
UW077,보험료산출,challenging,low,3,text2sql,"SELECT 
    payment_year_elapsed, 
    COUNT(*) AS contract_count 
FROM 
    contracts 
WHERE 
    low_surrender_value_type = 1 
    AND surrender_value < standard_surrender_value * 0.5 
GROUP BY 
    payment_year_elapsed;","SELECT c.payment_year_elapsed, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.surrender_value), 0) AS avg_surrender, ROUND(AVG(c.surrender_value_standard_type), 0) AS avg_surrender_standard, ROUND(AVG(100.0 * c.surrender_value / NULLIF(c.surrender_value_standard_type, 0)), 2) AS avg_ratio_pct FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.low_surrender_value_type = 1 AND c.payment_year_elapsed < pr.payment_period_years AND c.contract_status = 'active' GROUP BY c.payment_year_elapsed ORDER BY c.payment_year_elapsed",0,0,0,1446.5,,pred_sql 오류: no such column: low_surrender_value_type
UW078,보험료산출,challenging,medium,1,text2sql,"SELECT 
    c.contract_id,
    c.product_id,
    c.renewal_contract_cost,
    c.contract_cost_index
FROM 
    contract_revivals c
JOIN 
    contracts co ON c.contract_id = co.contract_id
WHERE 
    c.relative_rate_applied = 1 
    AND c.renewal_contract_cost > (co.contract_cost_index * 1.7);","SELECT pr.product_id, pr.product_name, rh.renewal_date, rh.original_contract_cost, rh.renewal_contract_cost, ROUND(100.0 * rh.renewal_contract_cost / rh.original_contract_cost, 2) AS cost_ratio_pct, COUNT(c.contract_id) AS renewed_count FROM contract_revivals rh JOIN products pr ON pr.product_id = rh.product_id JOIN contracts c ON c.contract_id = rh.renewed_contract_id WHERE pr.auto_renewal_flag = 1 AND rh.renewal_contract_cost > rh.original_contract_cost * 0.70 AND c.contract_status = 'active' GROUP BY pr.product_id, pr.product_name, rh.renewal_date, rh.original_contract_cost, rh.renewal_contract_cost ORDER BY cost_ratio_pct DESC",0,0,0,1636.84,,pred_sql 오류: no such column: c.contract_cost_index
UW078,보험료산출,challenging,medium,2,text2sql,"SELECT 
    c.contract_id,
    COUNT(cr.renewed_contract_id) AS renewal_count
FROM 
    contracts c
JOIN 
    contract_revivals cr ON c.contract_id = cr.contract_id
WHERE 
    cr.premium_after_renewal > (c.contract_conclusion_cost * 1.7)
    AND c.contract_status = 'active'
GROUP BY 
    c.contract_id;","SELECT pr.product_id, pr.product_name, rh.renewal_date, rh.original_contract_cost, rh.renewal_contract_cost, ROUND(100.0 * rh.renewal_contract_cost / rh.original_contract_cost, 2) AS cost_ratio_pct, COUNT(c.contract_id) AS renewed_count FROM contract_revivals rh JOIN products pr ON pr.product_id = rh.product_id JOIN contracts c ON c.contract_id = rh.renewed_contract_id WHERE pr.auto_renewal_flag = 1 AND rh.renewal_contract_cost > rh.original_contract_cost * 0.70 AND c.contract_status = 'active' GROUP BY pr.product_id, pr.product_name, rh.renewal_date, rh.original_contract_cost, rh.renewal_contract_cost ORDER BY cost_ratio_pct DESC",0,0,0,1745.04,,pred_sql 오류: no such column: c.contract_conclusion_cost
UW078,보험료산출,challenging,medium,3,text2sql,"SELECT 
    c.contract_id,
    COUNT(cr.renewed_contract_id) AS renewal_count
FROM 
    contracts c
JOIN 
    contract_revivals cr ON c.contract_id = cr.contract_id
WHERE 
    cr.premium_after_renewal > (c.contract_conclusion_cost * 1.7)
    AND c.contract_status = 'active'
GROUP BY 
    c.contract_id;","SELECT pr.product_id, pr.product_name, rh.renewal_date, rh.original_contract_cost, rh.renewal_contract_cost, ROUND(100.0 * rh.renewal_contract_cost / rh.original_contract_cost, 2) AS cost_ratio_pct, COUNT(c.contract_id) AS renewed_count FROM contract_revivals rh JOIN products pr ON pr.product_id = rh.product_id JOIN contracts c ON c.contract_id = rh.renewed_contract_id WHERE pr.auto_renewal_flag = 1 AND rh.renewal_contract_cost > rh.original_contract_cost * 0.70 AND c.contract_status = 'active' GROUP BY pr.product_id, pr.product_name, rh.renewal_date, rh.original_contract_cost, rh.renewal_contract_cost ORDER BY cost_ratio_pct DESC",0,0,0,1685.69,,pred_sql 오류: no such column: c.contract_conclusion_cost
UW079,장해리스크,challenging,medium,1,text2sql,"SELECT 
    i.gender,
    COUNT(DISTINCT c.insured_id) AS insured_count,
    SUM(c.current_monthly_premium_krw) AS total_monthly_premium
FROM 
    contracts c
JOIN 
    insured i ON c.insured_id = i.insured_id
JOIN 
    exchange_rate_history e ON c.currency_code = e.currency_code
WHERE 
    c.contract_type = 'foreign_currency' 
    AND (c.current_monthly_premium_krw / c.original_premium) > 1.1
GROUP BY 
    i.gender;","SELECT c.currency_code, COUNT(DISTINCT c.insured_id) AS insured_count, SUM(c.current_monthly_premium_krw) AS total_current_premium_krw FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN exchange_rate_history er_c ON er_c.currency_code = c.currency_code AND er_c.rate_date = c.contract_date JOIN exchange_rate_history er_n ON er_n.currency_code = c.currency_code AND er_n.rate_date = DATE('now') WHERE pr.product_type = 'foreign_currency' AND c.contract_status = 'active' AND (er_n.rate / er_c.rate) >= 1.10 GROUP BY c.currency_code ORDER BY total_current_premium_krw DESC",1,0,0,1957.97,,
UW079,장해리스크,challenging,medium,2,text2sql,"SELECT 
    i.gender,
    COUNT(DISTINCT c.insured_id) AS insured_count,
    SUM(c.current_monthly_premium_krw) AS total_current_monthly_premium
FROM 
    contracts c
JOIN 
    insured i ON c.insured_id = i.insured_id
JOIN 
    exchange_rate_history e ON c.currency_code = e.currency_code
WHERE 
    c.contract_status = 'active' 
    AND (c.current_monthly_premium_krw / c.original_premium) > 1.1
GROUP BY 
    i.gender;","SELECT c.currency_code, COUNT(DISTINCT c.insured_id) AS insured_count, SUM(c.current_monthly_premium_krw) AS total_current_premium_krw FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN exchange_rate_history er_c ON er_c.currency_code = c.currency_code AND er_c.rate_date = c.contract_date JOIN exchange_rate_history er_n ON er_n.currency_code = c.currency_code AND er_n.rate_date = DATE('now') WHERE pr.product_type = 'foreign_currency' AND c.contract_status = 'active' AND (er_n.rate / er_c.rate) >= 1.10 GROUP BY c.currency_code ORDER BY total_current_premium_krw DESC",0,1,0,3032.19,,
UW079,장해리스크,challenging,medium,3,text2sql,"SELECT 
    i.gender,
    COUNT(DISTINCT c.insured_id) AS insured_count,
    SUM(c.current_monthly_premium_krw) AS total_current_monthly_premium
FROM 
    contracts c
JOIN 
    insured i ON c.insured_id = i.insured_id
JOIN 
    exchange_rate_history e ON c.currency_code = e.currency_code
WHERE 
    c.current_monthly_premium_krw > (c.original_premium * 1.1)
GROUP BY 
    i.gender;","SELECT c.currency_code, COUNT(DISTINCT c.insured_id) AS insured_count, SUM(c.current_monthly_premium_krw) AS total_current_premium_krw FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN exchange_rate_history er_c ON er_c.currency_code = c.currency_code AND er_c.rate_date = c.contract_date JOIN exchange_rate_history er_n ON er_n.currency_code = c.currency_code AND er_n.rate_date = DATE('now') WHERE pr.product_type = 'foreign_currency' AND c.contract_status = 'active' AND (er_n.rate / er_c.rate) >= 1.10 GROUP BY c.currency_code ORDER BY total_current_premium_krw DESC",0,1,0,1696.27,,
UW080,보험금지급,moderate,medium,1,text2sql,"SELECT AVG(julianday(insurance_event_date) - julianday(annuity_start_date)) AS average_annuity_period,
       COUNT(*) AS current_annuitants
FROM contracts
WHERE coverage_type = '연금' AND contract_status = 'active' AND annuity_start_date IS NOT NULL;","SELECT COUNT(DISTINCT c.insured_id) AS receiving_count, ROUND(AVG(CAST(JULIANDAY('now') - JULIANDAY(c.annuity_start_date) AS REAL) / 365.25), 1) AS avg_payment_years FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'annuity' AND c.annuity_start_date IS NOT NULL AND c.annuity_start_date <= DATE('now') AND c.contract_status = 'active' AND pr.post_annuity_death_benefit_flag = 1",0,0,1,1358.56,,pred_sql 오류: no such column: insurance_event_date
UW080,보험금지급,moderate,medium,2,text2sql,"SELECT AVG(julianday(insurance_event_date) - julianday(annuity_start_date)) AS average_annuity_period,
       COUNT(*) AS current_annuitants
FROM contracts
WHERE coverage_type = '연금' AND contract_status = 'active' AND annuity_start_date IS NOT NULL;","SELECT COUNT(DISTINCT c.insured_id) AS receiving_count, ROUND(AVG(CAST(JULIANDAY('now') - JULIANDAY(c.annuity_start_date) AS REAL) / 365.25), 1) AS avg_payment_years FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'annuity' AND c.annuity_start_date IS NOT NULL AND c.annuity_start_date <= DATE('now') AND c.contract_status = 'active' AND pr.post_annuity_death_benefit_flag = 1",0,0,1,1300.0,,pred_sql 오류: no such column: insurance_event_date
UW080,보험금지급,moderate,medium,3,text2sql,"SELECT AVG(julianday(insurance_event_date) - julianday(annuity_start_date)) AS average_annuity_period,
       COUNT(*) AS current_insured_count
FROM contracts
WHERE coverage_type = '연금' AND contract_status = 'active' AND annuity_start_date IS NOT NULL;","SELECT COUNT(DISTINCT c.insured_id) AS receiving_count, ROUND(AVG(CAST(JULIANDAY('now') - JULIANDAY(c.annuity_start_date) AS REAL) / 365.25), 1) AS avg_payment_years FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'annuity' AND c.annuity_start_date IS NOT NULL AND c.annuity_start_date <= DATE('now') AND c.contract_status = 'active' AND pr.post_annuity_death_benefit_flag = 1",0,0,1,1457.06,,pred_sql 오류: no such column: insurance_event_date
